,dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
3771976,ENSCAFG00000019991,,ENSG00000119383,,ortholog_one2one,91.0405,87.9888
3772238,ENSCAFG00000019996,,ENSG00000095321,,ortholog_one2one,93.131,93.131
3772613,ENSCAFG00000020001,,ENSG00000167130,,ortholog_one2one,96.2185,96.2185
3772866,ENSCAFG00000020003,,ENSG00000148343,,ortholog_one2one,92.9174,92.9174
3773127,ENSCAFG00000020008,,ENSG00000148341,,ortholog_one2one,36.9632,59.6535
3773471,ENSCAFG00000020013,,ENSG00000095319,,ortholog_one2one,95.605,95.769
3773737,ENSCAFG00000048907,,ENSG00000175283,,ortholog_one2one,94.5896,94.2379
3773980,ENSCAFG00000020023,,ENSG00000175287,,ortholog_one2one,51.5464,50.5051
3774233,ENSCAFG00000020028,,ENSG00000136802,,ortholog_one2one,98.8889,98.8889
3774596,ENSCAFG00000020030,,ENSG00000286112,,ortholog_one2many,71.1645,74.7573
3774597,ENSCAFG00000020030,,ENSG00000171097,,ortholog_one2many,71.1645,74.6124
3774878,ENSCAFG00000020032,,ENSG00000198917,,ortholog_one2one,91.2234,91.2234
3775132,ENSCAFG00000020036,,ENSG00000167136,,ortholog_one2one,62.4146,92.2559
3775364,ENSCAFG00000020037,,ENSG00000107021,,ortholog_one2one,96.5,96.5
3775644,ENSCAFG00000020039,,ENSG00000160445,,ortholog_one2one,98.0418,98.0418
3775899,ENSCAFG00000020041,,ENSG00000160446,,ortholog_one2one,94.7955,90.7473
3776225,ENSCAFG00000020045,,ENSG00000160447,,ortholog_one2one,83.3859,89.2013
3776558,ENSCAFG00000032728,,ENSG00000119335,,ortholog_many2many,95.8477,95.5172
3776827,ENSCAFG00000020047,,ENSG00000119333,,ortholog_one2one,86.803,87.1269
3777081,ENSCAFG00000020049,,ENSG00000197694,,ortholog_one2one,98.5188,98.5188
3777404,ENSCAFG00000020050,,ENSG00000119392,,ortholog_one2one,79.1332,70.6304
3777683,ENSCAFG00000020054,,ENSG00000136811,,ortholog_one2one,88.5965,97.4668
3778285,ENSCAFG00000020061,,ENSG00000167123,,ortholog_one2one,79.4074,90.084
3778544,ENSCAFG00000023618,,ENSG00000167118,,ortholog_one2one,63.3094,60.274
3778784,ENSCAFG00000020063,,ENSG00000167114,,ortholog_one2one,82.9457,83.2037
3779096,ENSCAFG00000020067,,ENSG00000167113,,ortholog_one2one,78.1481,79.6226
3779357,ENSCAFG00000020068,,ENSG00000167112,,ortholog_one2one,76.2857,80.6646
3779624,ENSCAFG00000023381,,ENSG00000175854,,ortholog_one2one,73.0769,55.8824
3779964,ENSCAFG00000020072,,ENSG00000167110,,ortholog_one2many,72.9783,73.8523
3780315,ENSCAFG00000020082,,ENSG00000106976,,ortholog_one2one,98.0324,98.0324
3780678,ENSCAFG00000020086,,ENSG00000148337,,ortholog_one2one,80.0451,74.4235
3780934,ENSCAFG00000031985,,ENSG00000171159,,ortholog_one2one,41.6667,96.3855
3781129,ENSCAFG00000020088,,ENSG00000148346,,ortholog_one2one,66.6667,66.0
3781501,ENSCAFG00000020089,,ENSG00000148334,,ortholog_one2one,89.2473,88.0637
3781762,ENSCAFG00000020091,,ENSG00000148339,,ortholog_one2one,97.4708,97.2816
3782155,ENSCAFG00000020093,,ENSG00000171169,,ortholog_one2one,97.2477,97.2477
3782401,ENSCAFG00000020094,,ENSG00000167106,,ortholog_one2one,96.0526,95.0521
3782727,ENSCAFG00000020095,,ENSG00000136908,,ortholog_one2one,80.9524,52.3077
3782971,ENSCAFG00000020098,,ENSG00000167103,,ortholog_one2one,91.4141,91.8782
3783223,ENSCAFG00000020101,,ENSG00000136840,,ortholog_one2one,91.7219,91.7219
3783482,ENSCAFG00000031177,,ENSG00000160408,,ortholog_one2one,52.7383,69.5187
3783750,ENSCAFG00000020105,,ENSG00000106992,,ortholog_one2one,93.3333,93.3333
3784027,ENSCAFG00000020106,,ENSG00000106991,,ortholog_one2one,75.1534,74.4681
3784227,ENSCAFG00000020111,,ENSG00000136877,,ortholog_one2one,86.7347,86.8825
3784701,ENSCAFG00000030200,,ENSG00000136807,,ortholog_one2one,74.8466,98.3871
3784982,ENSCAFG00000020118,,ENSG00000095370,,ortholog_one2one,90.3376,90.2326
3785313,ENSCAFG00000031277,,ENSG00000167094,,ortholog_one2one,61.7783,61.2829
3785497,ENSCAFG00000020120,,ENSG00000160404,,ortholog_one2one,75.8721,81.3084
3785753,ENSCAFG00000020123,,ENSG00000187024,,ortholog_one2one,77.9279,80.8411
3785979,ENSCAFG00000020125,,ENSG00000160401,,ortholog_one2one,60.8491,74.4231
3786171,ENSCAFG00000020131,,ENSG00000136830,,ortholog_one2one,90.0671,89.9464
3786491,ENSCAFG00000020134,,ENSG00000148356,,ortholog_one2one,81.8304,81.0667
3786913,ENSCAFG00000031097,,ENSG00000196152,,ortholog_one2one,84.4311,84.9398
3787022,ENSCAFG00000020140,,ENSG00000136856,,ortholog_one2one,87.5519,88.4696
3787276,ENSCAFG00000020142,,ENSG00000136895,,ortholog_one2one,85.6481,91.3129
3787535,ENSCAFG00000020156,,ENSG00000136828,,ortholog_one2one,78.9928,98.5637
3787786,ENSCAFG00000020166,,ENSG00000136859,,ortholog_one2one,96.7546,96.7546
3788105,ENSCAFG00000023496,,ENSG00000177125,,ortholog_one2one,95.9538,98.8095
3788367,ENSCAFG00000030076,,ENSG00000136944,,ortholog_one2one,94.6381,86.9458
3788701,ENSCAFG00000020172,,ENSG00000196814,,ortholog_one2one,66.0241,85.8934
3789010,ENSCAFG00000020175,,ENSG00000167081,,ortholog_one2one,94.7236,82.8571
3789142,ENSCAFG00000020178,,ENSG00000119487,,ortholog_one2one,71.5888,73.3717
3789401,ENSCAFG00000020181,,ENSG00000165219,,ortholog_one2one,97.041,97.041
3789666,ENSCAFG00000020192,,ENSG00000165704,,ortholog_one2many,93.578,93.578
3789931,ENSCAFG00000020196,,ENSG00000044574,,ortholog_one2one,99.2355,99.2355
3790249,ENSCAFG00000020201,,ENSG00000136933,,ortholog_one2one,64.3923,81.1828
3790741,ENSCAFG00000032009,,ENSG00000119414,,ortholog_one2one,100.0,89.1813
3791034,ENSCAFG00000020206,,ENSG00000173611,,ortholog_one2one,99.1749,95.5485
3791292,ENSCAFG00000020208,,ENSG00000136935,,ortholog_one2one,84.8883,84.2243
3791551,ENSCAFG00000032451,,ENSG00000136950,,ortholog_one2one,98.6928,98.6928
3791788,ENSCAFG00000020212,,ENSG00000136942,,ortholog_one2one,50.8475,97.561
3792080,ENSCAFG00000020213,,ENSG00000136918,,ortholog_one2one,70.0997,66.9841
3792201,ENSCAFG00000028621,,ENSG00000185585,,ortholog_one2one,85.3253,86.5031
3792471,ENSCAFG00000020216,,ENSG00000148200,,ortholog_one2one,98.6547,91.6667
3792726,ENSCAFG00000023086,,ENSG00000136931,,ortholog_one2one,92.5059,85.6833
3793052,ENSCAFG00000029622,,ENSG00000180264,,ortholog_one2one,65.6695,47.428
3793315,ENSCAFG00000020224,,ENSG00000136930,,ortholog_one2one,84.127,95.6679
3793599,ENSCAFG00000020225,,ENSG00000119408,,ortholog_one2one,81.5789,89.3372
3793835,ENSCAFG00000020226,,ENSG00000106689,,ortholog_one2one,98.7685,97.3301
3794111,ENSCAFG00000020227,,ENSG00000119522,,ortholog_one2one,81.295,89.5937
3794379,ENSCAFG00000046633,,ENSG00000148204,,ortholog_one2one,81.0117,81.0117
3794768,ENSCAFG00000020242,,ENSG00000011454,,ortholog_one2one,97.346,96.0711
3795063,ENSCAFG00000032570,,ENSG00000186130,,ortholog_one2one,82.2222,95.9906
3795249,ENSCAFG00000032522,,ENSG00000056586,,ortholog_one2one,97.649,97.649
3795504,ENSCAFG00000030566,,ENSG00000136940,,ortholog_one2one,93.0233,93.0233
3795743,ENSCAFG00000024397,,ENSG00000165204,,ortholog_one2one,89.557,89.557
3795989,ENSCAFG00000023183,,ENSG00000148215,,ortholog_one2one,83.9506,85.0
3796452,ENSCAFG00000023169,,ENSG00000136939,,ortholog_one2many,87.0968,86.8167
3796453,ENSCAFG00000023169,,ENSG00000171459,,ortholog_one2many,86.7742,77.5216
3796681,ENSCAFG00000020259,,ENSG00000171496,,ortholog_one2one,79.3548,79.6116
3796913,ENSCAFG00000020263,,ENSG00000095303,,ortholog_one2one,74.4475,89.9833
3797231,ENSCAFG00000032643,,ENSG00000148187,,ortholog_one2one,50.0,80.5343
3797529,ENSCAFG00000030041,,ENSG00000119446,,ortholog_one2one,98.4211,98.4211
3797786,ENSCAFG00000020277,,ENSG00000106852,,ortholog_one2one,79.2035,91.3265
3798131,ENSCAFG00000020280,,ENSG00000185681,,ortholog_one2one,46.0432,79.5031
3798365,ENSCAFG00000030171,,ENSG00000119421,,ortholog_one2one,63.6364,85.4651
3798621,ENSCAFG00000020284,,ENSG00000175764,,ortholog_one2one,71.1944,76.0
3798934,ENSCAFG00000020290,,ENSG00000136848,,ortholog_one2one,78.0982,84.2725
3799470,ENSCAFG00000000049,,ENSG00000138698,,ortholog_one2many,69.3069,69.0789
3836644,ENSCAFG00000047553,,ENSG00000169484,,ortholog_one2one,85.1613,85.1613
3837040,ENSCAFG00000000554,,ENSG00000079974,,ortholog_one2many,87.7273,81.0924
3837041,ENSCAFG00000000554,,ENSG00000144134,,ortholog_one2many,87.7273,81.0924
3837350,ENSCAFG00000000558,,ENSG00000100312,,ortholog_one2one,65.0118,65.3207
3837525,ENSCAFG00000032311,,ENSG00000251322,,ortholog_one2one,64.3333,11.1949
3837792,ENSCAFG00000000566,,ENSG00000100299,,ortholog_one2one,82.1355,78.5855
3838069,ENSCAFG00000000568,,ENSG00000008735,,ortholog_one2one,87.2573,87.2573
3838322,ENSCAFG00000000579,,ENSG00000100288,,ortholog_one2one,90.3797,90.3797
3838556,ENSCAFG00000000586,,ENSG00000205560,,ortholog_one2one,84.5297,88.4715
3838785,ENSCAFG00000000603,,ENSG00000025770,,ortholog_one2one,80.2326,79.703
3839010,ENSCAFG00000031350,,ENSG00000217442,,ortholog_one2one,89.7727,89.7727
3839164,ENSCAFG00000029336,,ENSG00000177989,,ortholog_one2one,17.5439,10.6762
3839353,ENSCAFG00000000564,,ENSG00000284194,,ortholog_one2one,55.1282,80.8271
3839560,ENSCAFG00000000561,,ENSG00000100253,,ortholog_one2one,73.4694,88.4211
3839799,ENSCAFG00000000609,,ENSG00000128165,,ortholog_one2one,71.1268,68.2432
3839987,ENSCAFG00000000612,,ENSG00000100241,,ortholog_one2one,89.7998,75.8056
3840265,ENSCAFG00000000620,,ENSG00000100239,,ortholog_one2one,76.4516,73.6025
3840612,ENSCAFG00000000629,,ENSG00000205593,,ortholog_one2one,60.1359,90.7692
3840857,ENSCAFG00000000673,,ENSG00000196576,,ortholog_one2one,83.6211,86.9423
3841227,ENSCAFG00000000692,,ENSG00000073169,,ortholog_one2one,83.1373,63.3782
3841518,ENSCAFG00000049665,,ENSG00000185386,,ortholog_one2one,75.7576,48.0769
3841770,ENSCAFG00000000685,,ENSG00000188130,,ortholog_one2one,93.9891,93.733
3842109,ENSCAFG00000000688,,ENSG00000100429,,ortholog_one2one,55.1323,77.8774
3842347,ENSCAFG00000000689,,ENSG00000128159,,ortholog_one2one,75.9592,69.6537
3842740,ENSCAFG00000000698,,ENSG00000170638,,ortholog_one2one,75.6501,84.4327
3842985,ENSCAFG00000000699,,ENSG00000073150,,ortholog_one2one,89.9351,81.8316
3843231,ENSCAFG00000000700,,ENSG00000073146,,ortholog_one2one,76.2846,79.6862
3843438,ENSCAFG00000000703,,ENSG00000100427,,ortholog_one2one,40.884,78.5146
3843680,ENSCAFG00000000704,,ENSG00000138892,,ortholog_one2one,62.3377,67.8445
3843896,ENSCAFG00000000706,,ENSG00000188263,,ortholog_one2one,38.7868,62.7976
3844068,ENSCAFG00000000709,,ENSG00000184164,,ortholog_one2one,61.3811,59.7015
3844323,ENSCAFG00000000711,,ENSG00000182858,,ortholog_one2one,46.9767,62.0902
3844571,ENSCAFG00000000714,,ENSG00000100426,,ortholog_one2one,81.7167,81.298
3844784,ENSCAFG00000000718,,ENSG00000100425,,ortholog_one2one,90.1046,94.1968
3845163,ENSCAFG00000000731,,ENSG00000219438,,ortholog_one2one,34.8837,58.0111
3845462,ENSCAFG00000000745,,ENSG00000054611,,ortholog_one2one,78.6096,85.2998
3845748,ENSCAFG00000000752,,ENSG00000100422,,ortholog_one2one,75.1252,83.7989
3846066,ENSCAFG00000000756,,ENSG00000075240,,ortholog_one2one,86.6907,83.391
3846386,ENSCAFG00000000767,,ENSG00000075275,,ortholog_one2one,83.3947,75.0248
3846670,ENSCAFG00000000784,,ENSG00000075234,,ortholog_one2one,88.6994,88.6994
3846938,ENSCAFG00000000779,,ENSG00000100416,,ortholog_one2one,74.0206,85.2732
3847187,ENSCAFG00000000782,,ENSG00000075218,,ortholog_one2one,61.9891,61.5697
3847414,ENSCAFG00000000785,,ENSG00000130943,,ortholog_one2one,67.0438,60.4971
3847806,ENSCAFG00000000787,,ENSG00000205643,,ortholog_one2one,83.7398,83.7398
3848036,ENSCAFG00000000788,,ENSG00000186951,,ortholog_one2one,57.2183,69.4444
3848374,ENSCAFG00000000789,,ENSG00000188064,,ortholog_one2one,37.5796,50.1416
3848629,ENSCAFG00000031708,,ENSG00000130638,,ortholog_one2one,83.4308,90.1053
3848881,ENSCAFG00000000804,,ENSG00000077942,,ortholog_one2one,69.1601,73.0929
3849133,ENSCAFG00000000809,,ENSG00000128408,,ortholog_one2one,74.8756,78.7958
3849371,ENSCAFG00000000827,,ENSG00000077935,,ortholog_one2one,89.9595,89.9595
3849630,ENSCAFG00000000838,,ENSG00000100376,,ortholog_one2one,84.2239,92.7171
3849793,ENSCAFG00000000843,,ENSG00000100373,,ortholog_one2one,85.0694,85.3659
3849946,ENSCAFG00000000850,,ENSG00000100364,,ortholog_one2one,55.8419,79.4621
3850198,ENSCAFG00000000856,,ENSG00000093000,,ortholog_one2one,73.4226,82.0513
3850464,ENSCAFG00000000861,,ENSG00000056487,,ortholog_one2one,92.6991,78.9077
3850691,ENSCAFG00000030691,,ENSG00000248405,,ortholog_one2many,52.3126,51.0109
3850692,ENSCAFG00000030691,,ENSG00000241484,,ortholog_one2many,54.5455,73.7069
3850896,ENSCAFG00000000869,,ENSG00000186654,,ortholog_one2one,87.1465,82.4818
3851202,ENSCAFG00000000870,,ENSG00000188636,,ortholog_one2one,93.7238,93.7238
3851297,ENSCAFG00000000873,,ENSG00000138944,,ortholog_one2one,64.9306,93.9698
3851560,ENSCAFG00000000876,,ENSG00000138964,,ortholog_one2one,82.7273,82.4773
3851804,ENSCAFG00000047497,,ENSG00000188677,,ortholog_one2one,85.8333,77.8338
3852059,ENSCAFG00000000887,,ENSG00000100347,,ortholog_one2one,93.4874,94.8827
3852380,ENSCAFG00000000893,,ENSG00000100344,,ortholog_one2one,61.0422,51.1435
3852741,ENSCAFG00000000895,,ENSG00000100341,,ortholog_one2one,73.7705,73.4266
3852839,ENSCAFG00000000899,,ENSG00000130540,,ortholog_one2one,65.1282,89.4366
3853139,ENSCAFG00000000902,,ENSG00000186976,,ortholog_one2one,75.1309,76.4823
3853292,ENSCAFG00000000904,,ENSG00000186732,,ortholog_one2one,76.8617,88.6503
3853551,ENSCAFG00000000907,,ENSG00000159307,,ortholog_one2one,89.9101,91.0931
3853799,ENSCAFG00000000913,,ENSG00000100300,,ortholog_one2one,52.093,66.2722
3853974,ENSCAFG00000000909,,ENSG00000100304,,ortholog_one2one,67.6129,81.3665
3854228,ENSCAFG00000000918,,ENSG00000100294,,ortholog_one2one,73.4375,72.3077
3854478,ENSCAFG00000000926,,ENSG00000100271,,ortholog_one2one,87.8995,91.0165
3854743,ENSCAFG00000000936,,ENSG00000100266,,ortholog_one2one,81.768,91.358
3854999,ENSCAFG00000000943,,ENSG00000242247,,ortholog_one2one,63.7255,88.1783
3855277,ENSCAFG00000000946,,ENSG00000128274,,ortholog_one2one,74.2092,86.4023
3855451,ENSCAFG00000000953,,ENSG00000100243,,ortholog_one2one,73.3509,83.2335
3855713,ENSCAFG00000000959,,ENSG00000100227,,ortholog_one2one,93.3492,89.726
3855974,ENSCAFG00000000965,,ENSG00000189306,,ortholog_one2one,82.1429,82.1429
3856214,ENSCAFG00000000970,,ENSG00000183569,,ortholog_one2one,67.3203,65.6051
3856509,ENSCAFG00000000975,,ENSG00000235568,,ortholog_one2one,56.8702,55.1852
3856638,ENSCAFG00000000978,,ENSG00000100207,,ortholog_one2one,93.183,92.7551
3856915,ENSCAFG00000044204,,ENSG00000100197,,ortholog_one2many,66.2281,60.7646
3856916,ENSCAFG00000044204,,ENSG00000205702,,ortholog_one2many,63.5965,56.3107
3857306,ENSCAFG00000000982,,ENSG00000184983,,ortholog_one2one,83.6735,79.8701
3857568,ENSCAFG00000000983,,ENSG00000183172,,ortholog_one2one,91.5888,91.5888
3857881,ENSCAFG00000000988,,ENSG00000198951,,ortholog_one2one,84.4282,84.4282
3858158,ENSCAFG00000000991,,ENSG00000183066,,ortholog_one2one,57.6642,51.1327
3858261,ENSCAFG00000000995,,ENSG00000100167,,ortholog_one2one,79.4969,73.8318
3858522,ENSCAFG00000001003,,ENSG00000100162,,ortholog_one2one,82.7778,82.7778
3858765,ENSCAFG00000001005,,ENSG00000159958,,ortholog_one2one,39.5105,61.413
3858893,ENSCAFG00000001013,,ENSG00000198911,,ortholog_one2one,93.015,92.1998
3859159,ENSCAFG00000001023,,ENSG00000167077,,ortholog_one2one,86.5566,86.4207
3859384,ENSCAFG00000001018,,ENSG00000100147,,ortholog_one2one,92.1397,92.1397
3859629,ENSCAFG00000001038,,ENSG00000100138,,ortholog_one2many,83.4356,50.0
3859916,ENSCAFG00000001043,,ENSG00000196419,,ortholog_one2one,82.0261,82.4302
3860210,ENSCAFG00000001046,,ENSG00000100418,,ortholog_one2one,92.2619,92.2619
3860529,ENSCAFG00000001049,,ENSG00000100417,,ortholog_one2one,90.5263,65.6489
3860791,ENSCAFG00000001051,,ENSG00000172346,,ortholog_one2one,71.0526,70.5882
3861110,ENSCAFG00000001053,,ENSG00000100413,,ortholog_one2one,82.9596,90.6863
3861379,ENSCAFG00000001075,,ENSG00000100412,,ortholog_one2one,92.2794,93.5404
3861692,ENSCAFG00000001090,,ENSG00000100410,,ortholog_one2one,100.0,100.0
3861965,ENSCAFG00000001092,,ENSG00000183864,,ortholog_one2one,93.75,91.5698
3862207,ENSCAFG00000001095,,ENSG00000167074,,ortholog_one2one,81.1594,92.4092
3862543,ENSCAFG00000046255,,ENSG00000100403,,ortholog_one2one,96.9231,96.7247
3862871,ENSCAFG00000001104,,ENSG00000100399,,ortholog_one2one,81.8428,79.2651
3863045,ENSCAFG00000001120,,ENSG00000100395,,ortholog_one2one,95.7567,96.0284
3863322,ENSCAFG00000001125,,ENSG00000100393,,ortholog_one2one,95.7972,91.5907
3863664,ENSCAFG00000042866,,ENSG00000100387,,ortholog_one2one,100.0,100.0
3863937,ENSCAFG00000001134,,ENSG00000196236,,ortholog_one2one,90.1575,90.3353
3864197,ENSCAFG00000001137,,ENSG00000172404,,ortholog_one2one,77.6699,77.6699
3864877,ENSCAFG00000001142,,ENSG00000100372,,ortholog_one2one,75.5725,96.7427
3865182,ENSCAFG00000001143,,ENSG00000128285,,ortholog_one2one,90.0277,77.0142
3865515,ENSCAFG00000001154,,ENSG00000196588,,ortholog_one2one,91.4146,90.8826
3865702,ENSCAFG00000001172,,ENSG00000100359,,ortholog_one2one,91.8775,92.1228
3865992,ENSCAFG00000001255,,ENSG00000100354,,ortholog_one2one,76.9841,95.2537
3866455,ENSCAFG00000001288,,ENSG00000133477,,ortholog_one2one,78.1065,79.2
3866851,ENSCAFG00000001296,,ENSG00000100351,,ortholog_one2one,51.0055,84.5455
3867327,ENSCAFG00000001303,,ENSG00000176177,,ortholog_one2one,72.651,71.3344
3867456,ENSCAFG00000001314,,ENSG00000100346,,ortholog_one2one,92.5571,91.1831
3867807,ENSCAFG00000030521,,ENSG00000187051,,ortholog_one2one,78.8321,79.4118
3868037,ENSCAFG00000001324,,ENSG00000128272,,ortholog_one2one,90.8571,90.5983
3868366,ENSCAFG00000031294,,ENSG00000100335,,ortholog_one2one,92.6566,89.749
3868611,ENSCAFG00000041938,,ENSG00000285025,,ortholog_one2one,91.4286,91.4286
3868665,ENSCAFG00000030441,,ENSG00000128268,,ortholog_one2one,90.3052,94.3715
3868918,ENSCAFG00000001332,,ENSG00000100324,,ortholog_one2one,98.2143,98.2143
3869181,ENSCAFG00000001337,,ENSG00000100321,,ortholog_one2one,78.4553,82.8326
3869668,ENSCAFG00000001356,,ENSG00000100311,,ortholog_one2one,56.5982,80.083
3869987,ENSCAFG00000001360,,ENSG00000100307,,ortholog_one2one,53.7313,71.7132
3870303,ENSCAFG00000001361,,ENSG00000100298,,ortholog_one2one,44.5026,42.5
3870405,ENSCAFG00000023589,,ENSG00000239713,,ortholog_one2many,52.8455,16.9271
3870513,ENSCAFG00000046571,,ENSG00000183741,,ortholog_one2one,80.574,88.5922
3870741,ENSCAFG00000001367,,ENSG00000221890,,ortholog_one2one,82.6464,76.2
3870985,ENSCAFG00000001370,,ENSG00000100246,,ortholog_one2one,99.0476,99.0476
3871228,ENSCAFG00000001371,,ENSG00000100242,,ortholog_one2one,85.1034,83.6043
3871493,ENSCAFG00000001377,,ENSG00000100226,,ortholog_one2one,94.0299,94.1704
3871788,ENSCAFG00000001379,,ENSG00000100221,,ortholog_one2one,97.5247,97.5247
3872059,ENSCAFG00000001383,,ENSG00000100216,,ortholog_one2many,95.0704,95.0704
3872322,ENSCAFG00000001384,,ENSG00000100211,,ortholog_one2many,88.9764,66.8639
3872547,ENSCAFG00000001385,,ENSG00000184949,,ortholog_one2one,60.1045,52.9954
3872649,ENSCAFG00000001388,,ENSG00000241837,,ortholog_many2many,86.385,86.385
3872650,ENSCAFG00000001388,,ENSG00000249209,,ortholog_many2many,65.7277,57.8512
3872943,ENSCAFG00000001391,,ENSG00000100206,,ortholog_one2one,99.1176,99.1176
3873190,ENSCAFG00000001395,,ENSG00000100201,,ortholog_one2one,99.3141,99.0424
3873438,ENSCAFG00000001402,,ENSG00000100196,,ortholog_one2one,86.7521,92.2727
3873699,ENSCAFG00000001407,,ENSG00000168135,,ortholog_one2one,96.875,97.5281
3874015,ENSCAFG00000001413,,ENSG00000283900,,ortholog_one2many,74.942,77.6442
3874016,ENSCAFG00000001413,,ENSG00000213923,,ortholog_one2many,74.942,77.6442
3874336,ENSCAFG00000001420,,ENSG00000198792,,ortholog_one2one,58.7866,69.0418
3874660,ENSCAFG00000029842,,ENSG00000185022,,ortholog_one2one,89.2216,90.8537
3874903,ENSCAFG00000001424,,ENSG00000184381,,ortholog_one2one,83.0144,84.6341
3875177,ENSCAFG00000001427,,ENSG00000128298,,ortholog_one2one,61.076,36.4839
3875454,ENSCAFG00000001429,,ENSG00000100156,,ortholog_one2one,85.6016,86.1111
3875683,ENSCAFG00000001431,,ENSG00000100151,,ortholog_one2one,97.6019,98.0723
3875934,ENSCAFG00000001436,,ENSG00000100146,,ortholog_one2one,98.7179,99.1416
3876260,ENSCAFG00000001437,,ENSG00000100142,,ortholog_one2one,44.3114,46.8354
3876506,ENSCAFG00000001439,,ENSG00000128346,,ortholog_one2one,38.0531,79.2627
3876733,ENSCAFG00000001442,,ENSG00000100139,,ortholog_one2one,84.9817,80.6489
3877020,ENSCAFG00000001443,,ENSG00000100129,,ortholog_one2many,97.6898,97.5288
3877303,ENSCAFG00000023613,,ENSG00000100124,,ortholog_one2one,73.2044,88.3333
3877552,ENSCAFG00000001447,,ENSG00000128310,,ortholog_one2one,90.5405,91.0326
3877696,ENSCAFG00000001456,,ENSG00000100116,,ortholog_one2one,88.3721,85.3933
3877962,ENSCAFG00000046116,,ENSG00000189060,,ortholog_one2one,95.8763,95.8763
3878214,ENSCAFG00000001480,,ENSG00000100106,,ortholog_one2one,77.7829,71.2051
3878532,ENSCAFG00000028770,,ENSG00000100101,,ortholog_one2many,88.785,92.233
3878533,ENSCAFG00000028770,,ENSG00000273899,,ortholog_one2many,92.0561,92.4883
3878771,ENSCAFG00000001487,,ENSG00000100097,,ortholog_one2many,55.6122,80.7407
3879228,ENSCAFG00000031949,,ENSG00000241360,,ortholog_one2one,94.2568,94.2568
3879470,ENSCAFG00000001490,,ENSG00000100092,,ortholog_one2many,72.7723,83.8802
3879471,ENSCAFG00000001490,,ENSG00000285304,,ortholog_one2many,54.9505,73.3884
3879722,ENSCAFG00000001496,,ENSG00000100083,,ortholog_one2one,85.9882,88.8719
3880073,ENSCAFG00000001484,,ENSG00000100079,,ortholog_one2one,44.5026,64.3939
3880481,ENSCAFG00000001501,,ENSG00000128283,,ortholog_one2one,81.9018,68.2864
3880798,ENSCAFG00000001502,,ENSG00000100065,,ortholog_one2one,79.2046,92.6357
3881071,ENSCAFG00000001503,,ENSG00000100060,,ortholog_one2one,87.3016,85.6698
