dog_ensembl_id,dog_gene_symbol,human_ensembl_id,human_gene_symbol,orthology_type,pct_id_dog_to_human,pct_id_human_to_dog
ENSCAFG00000004020,,ENSG00000105467,SYNGR4,ortholog_one2one,69.4323,67.9487
ENSCAFG00000001511,,ENSG00000100385,IL2RB,ortholog_one2one,69.4245,70.0544
ENSCAFG00000017709,,ENSG00000165959,CLMN,ortholog_one2one,69.4207,72.9541
ENSCAFG00000007631,,ENSG00000187135,VSTM2B,ortholog_one2one,69.4006,77.193
ENSCAFG00000014662,,ENSG00000144579,CTDSP1,ortholog_one2one,69.3642,91.6031
ENSCAFG00000005898,,ENSG00000136108,CKAP2,ortholog_one2one,69.3431,69.5461
ENSCAFG00000018654,,ENSG00000183631,PRR32,ortholog_one2one,69.3333,69.7987
ENSCAFG00000002518,,ENSG00000143921,ABCG8,ortholog_one2one,69.3069,72.8083
ENSCAFG00000029153,,ENSG00000198300,PEG3,ortholog_one2one,69.281,73.4257
ENSCAFG00000029425,,ENSG00000184343,SRPK3,ortholog_one2one,69.2762,73.9748
ENSCAFG00000019091,,ENSG00000008382,MPND,ortholog_one2one,69.2557,85.0895
ENSCAFG00000049828,,ENSG00000196260,SFTA2,ortholog_one2one,69.2308,69.2308
ENSCAFG00000010606,,ENSG00000124568,SLC17A1,ortholog_one2one,69.2308,69.379
ENSCAFG00000002895,,ENSG00000187689,AMTN,ortholog_one2one,69.1943,69.8565
ENSCAFG00000000162,,ENSG00000176624,MEX3C,ortholog_one2one,69.1834,68.1335
ENSCAFG00000013817,,ENSG00000122862,SRGN,ortholog_one2one,69.1824,69.6203
ENSCAFG00000029380,,ENSG00000243509,TNFRSF6B,ortholog_one2one,69.1803,70.3333
ENSCAFG00000000804,,ENSG00000077942,FBLN1,ortholog_one2one,69.1601,73.0929
ENSCAFG00000007049,,ENSG00000131055,COX4I2,ortholog_one2one,69.1542,81.2866
ENSCAFG00000016139,,ENSG00000124003,MOGAT1,ortholog_one2one,69.1489,77.6119
ENSCAFG00000004315,,ENSG00000101463,SYNDIG1,ortholog_one2one,69.1429,93.7984
ENSCAFG00000046422,,ENSG00000283526,PRRT1B,ortholog_one2one,69.1406,67.3004
ENSCAFG00000013457,,ENSG00000118246,FASTKD2,ortholog_one2one,69.1395,65.6338
ENSCAFG00000024700,,ENSG00000203907,OOEP,ortholog_one2one,69.1275,69.1275
ENSCAFG00000030737,,ENSG00000204978,ERICH4,ortholog_one2one,69.1176,72.3077
ENSCAFG00000004723,,ENSG00000104783,KCNN4,ortholog_one2one,69.1176,77.0492
ENSCAFG00000003313,,ENSG00000136883,KIF12,ortholog_one2one,69.0936,71.4286
ENSCAFG00000019515,,ENSG00000176978,DPP7,ortholog_one2one,69.0741,75.813
ENSCAFG00000017012,,ENSG00000119684,MLH3,ortholog_one2one,69.055,76.9443
ENSCAFG00000030884,,ENSG00000256053,COA8,ortholog_one2one,69.0355,66.0194
ENSCAFG00000024052,,ENSG00000179168,GGN,ortholog_one2one,69.0278,76.227
ENSCAFG00000006082,,ENSG00000134905,CARS2,ortholog_one2one,69.0236,72.695
ENSCAFG00000015148,,ENSG00000169762,TAPT1,ortholog_one2one,69.0196,93.1217
ENSCAFG00000009370,,ENSG00000115183,TANC1,ortholog_one2one,69.0052,64.4815
ENSCAFG00000003020,,ENSG00000081051,AFP,ortholog_one2one,68.9655,80.3858
ENSCAFG00000009612,,ENSG00000119922,IFIT2,ortholog_one2one,68.9583,68.53
ENSCAFG00000003882,,ENSG00000203797,DDO,ortholog_one2one,68.9459,70.9677
ENSCAFG00000016076,,ENSG00000177663,IL17RA,ortholog_one2one,68.9376,68.9376
ENSCAFG00000023729,,ENSG00000189241,TSPYL1,ortholog_one2one,68.915,53.7757
ENSCAFG00000001953,,ENSG00000213927,CCL27,ortholog_one2one,68.9076,73.2143
ENSCAFG00000012873,,ENSG00000107949,BCCIP,ortholog_one2one,68.8889,67.3913
ENSCAFG00000006861,,ENSG00000101280,ANGPT4,ortholog_one2one,68.8755,68.1909
ENSCAFG00000019522,,ENSG00000054179,ENTPD2,ortholog_one2one,68.8663,82.2222
ENSCAFG00000000189,,ENSG00000146409,SLC18B1,ortholog_one2one,68.8057,84.6491
ENSCAFG00000011870,,ENSG00000165863,SPMIP5,ortholog_one2one,68.8034,68.8034
ENSCAFG00000016097,,ENSG00000122376,SHLD2,ortholog_one2one,68.7842,69.469
ENSCAFG00000002361,,ENSG00000171574,ZNF584,ortholog_one2one,68.7764,77.4347
ENSCAFG00000018940,,ENSG00000156920,ADGRG4,ortholog_one2one,68.7685,67.987
ENSCAFG00000019345,,ENSG00000040531,CTNS,ortholog_one2one,68.7646,73.75
ENSCAFG00000012074,,ENSG00000124237,CIMIP1,ortholog_one2one,68.75,72.2628
ENSCAFG00000002902,,ENSG00000167754,KLK5,ortholog_one2one,68.7296,72.0136
ENSCAFG00000016626,,ENSG00000104957,YJU2B,ortholog_one2one,68.7251,87.1212
ENSCAFG00000002799,,ENSG00000148156,ACTL7B,ortholog_one2one,68.7225,75.1807
ENSCAFG00000013579,,ENSG00000176774,MAGEB18,ortholog_one2one,68.6957,69.0962
ENSCAFG00000004859,,ENSG00000134463,ECHDC3,ortholog_one2one,68.6833,63.6964
ENSCAFG00000012674,,ENSG00000196177,ACADSB,ortholog_one2one,68.677,81.713
ENSCAFG00000002819,,ENSG00000162994,CLHC1,ortholog_one2one,68.652,74.744
ENSCAFG00000016666,,ENSG00000134007,ADAM20,ortholog_one2one,68.643,67.1392
ENSCAFG00000006938,,ENSG00000249115,HAUS5,ortholog_one2one,68.6016,82.1485
ENSCAFG00000017919,,ENSG00000183092,BEGAIN,ortholog_one2one,68.5446,71.9212
ENSCAFG00000019620,,ENSG00000130826,DKC1,ortholog_one2one,68.5212,91.0506
ENSCAFG00000015553,,ENSG00000107984,DKK1,ortholog_one2one,68.5106,60.5263
ENSCAFG00000019536,,ENSG00000099624,ATP5F1D,ortholog_one2one,68.4931,89.2857
ENSCAFG00000004995,,ENSG00000105341,DMAC2,ortholog_one2one,68.4825,66.9202
ENSCAFG00000016994,,ENSG00000198208,RPS6KL1,ortholog_one2one,68.4292,80.1457
ENSCAFG00000002002,,ENSG00000196284,SUPT3H,ortholog_one2one,68.3951,84.4512
ENSCAFG00000049512,,ENSG00000204165,CXorf65,ortholog_one2one,68.3908,65.0273
ENSCAFG00000030256,,ENSG00000160961,ZNF333,ortholog_one2one,68.3442,63.3083
ENSCAFG00000015634,,ENSG00000109667,SLC2A9,ortholog_one2one,68.3307,81.1111
ENSCAFG00000012986,,ENSG00000148848,ADAM12,ortholog_one2one,68.3303,82.8383
ENSCAFG00000032120,,ENSG00000133466,C1QTNF6,ortholog_one2one,68.2836,65.8273
ENSCAFG00000031563,,ENSG00000261949,GFY,ortholog_one2one,68.2785,68.1467
ENSCAFG00000024169,,ENSG00000212123,PRR22,ortholog_one2one,68.2648,70.8531
ENSCAFG00000009218,,ENSG00000171160,MORN4,ortholog_one2one,68.2464,98.6301
ENSCAFG00000007048,,ENSG00000105697,HAMP,ortholog_one2one,68.2353,69.0476
ENSCAFG00000030268,,ENSG00000179921,GPBAR1,ortholog_one2one,68.2243,88.4848
ENSCAFG00000007288,,ENSG00000165475,CRYL1,ortholog_one2one,68.2171,82.7586
ENSCAFG00000005327,,ENSG00000088451,TGDS,ortholog_one2one,68.1922,85.1429
ENSCAFG00000015458,,ENSG00000109684,CLNK,ortholog_one2one,68.1716,70.5607
ENSCAFG00000028892,,ENSG00000154059,IMPACT,ortholog_one2one,68.171,86.4458
ENSCAFG00000029125,,ENSG00000196209,SIRPB2,ortholog_one2one,68.1416,67.5439
ENSCAFG00000013126,,ENSG00000186766,FOXI2,ortholog_one2one,68.125,68.5535
ENSCAFG00000018924,,ENSG00000167543,TP53I13,ortholog_one2one,68.1122,67.9389
ENSCAFG00000016925,,ENSG00000184481,FOXO4,ortholog_one2one,68.1004,75.2475
ENSCAFG00000013865,,ENSG00000130962,PRRG1,ortholog_one2one,68.0921,94.9541
ENSCAFG00000029785,,ENSG00000214435,AS3MT,ortholog_one2one,68.0751,77.3333
ENSCAFG00000005981,,ENSG00000171804,WDR87,ortholog_one2one,68.0684,65.5907
ENSCAFG00000030919,,ENSG00000204475,NCR3,ortholog_one2one,68.0628,64.6766
ENSCAFG00000003463,,ENSG00000198914,POU3F3,ortholog_one2one,68.0107,50.6
ENSCAFG00000014957,,ENSG00000115592,PRKAG3,ortholog_one2one,68.0067,83.0266
ENSCAFG00000001804,,ENSG00000178343,SHISA3,ortholog_one2one,68.0,64.2857
ENSCAFG00000015748,,ENSG00000133678,TMEM254,ortholog_one2one,68.0,59.0278
ENSCAFG00000014052,,ENSG00000156574,NODAL,ortholog_one2one,67.9894,74.0634
ENSCAFG00000023159,,ENSG00000206043,C18orf63,ortholog_one2one,67.972,70.9489
ENSCAFG00000013613,,ENSG00000185686,PRAME,ortholog_one2one,67.9688,68.3694
ENSCAFG00000029726,,ENSG00000260286,ARMH2,ortholog_one2one,67.9654,68.2609
ENSCAFG00000000419,,ENSG00000131016,AKAP12,ortholog_one2one,67.9545,67.1156
ENSCAFG00000014480,,ENSG00000188738,FSIP2,ortholog_one2one,67.9354,68.2206
ENSCAFG00000019136,,ENSG00000102181,CD99L2,ortholog_one2one,67.9012,60.6618
ENSCAFG00000018207,,ENSG00000134508,CABLES1,ortholog_one2one,67.8996,81.2006
ENSCAFG00000002923,,ENSG00000105472,CLEC11A,ortholog_one2one,67.8984,91.0217
ENSCAFG00000012777,,ENSG00000101197,BIRC7,ortholog_one2one,67.8967,61.745
ENSCAFG00000018312,,ENSG00000182566,CLEC4G,ortholog_one2one,67.8808,69.9659
ENSCAFG00000000442,,ENSG00000137337,MDC1,ortholog_one2one,67.8347,62.0871
ENSCAFG00000011556,,ENSG00000042062,RIPOR3,ortholog_one2one,67.818,84.7368
ENSCAFG00000029934,,ENSG00000185352,HS6ST3,ortholog_one2one,67.81,54.5648
ENSCAFG00000019683,,ENSG00000165684,SNAPC4,ortholog_one2one,67.7857,64.6018
ENSCAFG00000019767,,ENSG00000148300,REXO4,ortholog_one2one,67.757,68.7204
ENSCAFG00000015681,,ENSG00000102100,SLC35A2,ortholog_one2one,67.7477,89.3112
ENSCAFG00000024269,,ENSG00000206150,RNASE13,ortholog_one2one,67.7419,67.3077
ENSCAFG00000007054,,ENSG00000105698,USF2,ortholog_one2one,67.7116,61.8911
ENSCAFG00000013438,,ENSG00000138400,MDH1B,ortholog_one2one,67.6895,72.3938
ENSCAFG00000000909,,ENSG00000100304,TTLL12,ortholog_one2one,67.6129,81.3665
ENSCAFG00000030371,,ENSG00000149600,COMMD7,ortholog_one2one,67.5676,87.5
ENSCAFG00000016038,,ENSG00000122367,LDB3,ortholog_one2one,67.5641,71.9945
ENSCAFG00000002613,,ENSG00000129990,SYT5,ortholog_one2one,67.5439,79.7927
ENSCAFG00000016743,,ENSG00000178950,GAK,ortholog_one2one,67.5261,73.913
ENSCAFG00000006649,,ENSG00000161277,THAP8,ortholog_one2one,67.5106,58.3942
ENSCAFG00000004036,,ENSG00000105479,ODAD1,ortholog_one2one,67.483,70.1556
ENSCAFG00000004911,,ENSG00000028277,POU2F2,ortholog_one2one,67.483,80.2589
ENSCAFG00000002255,,ENSG00000112144,CILK1,ortholog_one2one,67.4787,86.698
ENSCAFG00000001756,,ENSG00000124733,MEA1,ortholog_one2one,67.4603,90.4255
ENSCAFG00000030221,,ENSG00000196263,ZNF471,ortholog_one2one,67.4603,81.4697
ENSCAFG00000018205,,ENSG00000134490,SLC35D4,ortholog_one2one,67.4352,79.0541
ENSCAFG00000011729,,ENSG00000100099,HPS4,ortholog_one2one,67.4263,71.0452
ENSCAFG00000024605,,ENSG00000180205,WFDC9,ortholog_one2one,67.4157,67.4157
ENSCAFG00000010958,,ENSG00000100599,RIN3,ortholog_one2one,67.3892,69.4416
ENSCAFG00000013743,,ENSG00000129514,FOXA1,ortholog_one2one,67.36,89.1949
ENSCAFG00000000169,,ENSG00000134042,MRO,ortholog_one2one,67.3307,64.5038
ENSCAFG00000000970,,ENSG00000183569,SERHL2,ortholog_one2one,67.3203,65.6051
ENSCAFG00000023095,,ENSG00000203952,CCDC160,ortholog_one2one,67.3077,75.3846
ENSCAFG00000012880,,ENSG00000163600,ICOS,ortholog_one2one,67.3077,70.3518
ENSCAFG00000016204,,ENSG00000085449,WDFY1,ortholog_one2one,67.3004,86.3415
ENSCAFG00000044064,,ENSG00000204025,TRPC5OS,ortholog_one2one,67.2727,66.6667
ENSCAFG00000000472,,ENSG00000204542,C6orf15,ortholog_one2one,67.2474,59.3846
ENSCAFG00000005544,,ENSG00000089177,KIF16B,ortholog_one2one,67.1825,90.4454
ENSCAFG00000024641,,ENSG00000197077,KIAA1671,ortholog_one2one,67.1436,67.5526
ENSCAFG00000012494,,ENSG00000138162,TACC2,ortholog_one2one,67.1404,67.2999
ENSCAFG00000029776,,ENSG00000166704,ZNF606,ortholog_one2one,67.0886,93.6869
ENSCAFG00000017099,,ENSG00000161860,SYCE2,ortholog_one2one,67.0659,51.3761
ENSCAFG00000000785,,ENSG00000130943,PKDREJ,ortholog_one2one,67.0438,60.4971
ENSCAFG00000005865,,ENSG00000125247,TMTC4,ortholog_one2one,67.0182,91.9737
ENSCAFG00000006604,,ENSG00000165633,VSTM4,ortholog_one2one,66.9421,75.9375
ENSCAFG00000001364,,ENSG00000096063,SRPK1,ortholog_one2one,66.9149,93.7407
ENSCAFG00000024407,,ENSG00000188710,QRFP,ortholog_one2one,66.9118,66.9118
ENSCAFG00000018059,,ENSG00000156381,ANKRD9,ortholog_one2one,66.8998,90.5363
ENSCAFG00000009338,,ENSG00000124196,GTSF1L,ortholog_one2one,66.879,70.9459
ENSCAFG00000000303,,ENSG00000146416,AIG1,ortholog_one2one,66.8693,89.7959
ENSCAFG00000019757,,ENSG00000175164,ABO,ortholog_one2one,66.8555,63.2708
ENSCAFG00000000422,,ENSG00000181472,ZBTB2,ortholog_one2one,66.8449,97.2763
ENSCAFG00000024734,,ENSG00000131059,BPIFA3,ortholog_one2one,66.8067,62.5984
ENSCAFG00000018230,,ENSG00000123496,IL13RA2,ortholog_one2one,66.7488,71.3158
ENSCAFG00000030978,,ENSG00000184436,THAP7,ortholog_one2one,66.6667,88.6731
ENSCAFG00000032517,,ENSG00000187969,ZCCHC13,ortholog_one2one,66.6667,68.6747
ENSCAFG00000018655,,ENSG00000109084,TMEM97,ortholog_one2one,66.6667,68.1818
ENSCAFG00000020088,,ENSG00000148346,LCN2,ortholog_one2one,66.6667,66.0
ENSCAFG00000007440,,ENSG00000166359,WDR88,ortholog_one2one,66.6667,68.2203
ENSCAFG00000047375,,ENSG00000170923,OR7G2,ortholog_one2one,66.6667,60.8696
ENSCAFG00000012872,,ENSG00000178562,CD28,ortholog_one2one,66.6667,70.0855
ENSCAFG00000012742,,ENSG00000242114,MTFP1,ortholog_one2one,66.6667,83.1325
ENSCAFG00000023027,,ENSG00000205784,ARRDC5,ortholog_one2one,66.5871,81.5789
ENSCAFG00000001792,,ENSG00000064042,LIMCH1,ortholog_one2one,66.57,62.5767
ENSCAFG00000015657,,ENSG00000102109,PCSK1N,ortholog_one2one,66.5698,88.0769
ENSCAFG00000045006,,ENSG00000040608,RTN4R,ortholog_one2one,66.5227,55.0984
ENSCAFG00000019895,,ENSG00000125482,TTF1,ortholog_one2one,66.5019,59.4475
ENSCAFG00000005642,,ENSG00000187994,RINL,ortholog_one2one,66.4921,67.3145
ENSCAFG00000011825,,ENSG00000064787,BCAS1,ortholog_one2one,66.4577,72.6027
ENSCAFG00000019185,,ENSG00000183479,TREX2,ortholog_one2one,66.4537,74.552
ENSCAFG00000011605,,ENSG00000100842,EFS,ortholog_one2one,66.4402,87.1658
ENSCAFG00000017661,,ENSG00000165953,SERPINA12,ortholog_one2one,66.4251,66.4251
ENSCAFG00000004252,,ENSG00000253710,ALG11,ortholog_one2one,66.4168,90.0406
ENSCAFG00000001365,,ENSG00000170777,TPD52L3,ortholog_one2one,66.3934,57.8571
ENSCAFG00000042468,,ENSG00000187944,C2orf66,ortholog_one2one,66.3793,77.0
ENSCAFG00000023912,,ENSG00000185674,LYG2,ortholog_one2one,66.3755,71.6981
ENSCAFG00000007018,,ENSG00000165507,DEPP1,ortholog_one2one,66.3462,65.0943
ENSCAFG00000001047,,ENSG00000111912,NCOA7,ortholog_one2one,66.3399,86.1996
ENSCAFG00000010486,,ENSG00000158296,SLC13A3,ortholog_one2one,66.3366,66.7774
ENSCAFG00000000285,,ENSG00000164442,CITED2,ortholog_one2one,66.3317,96.0
ENSCAFG00000002947,,ENSG00000146250,PRSS35,ortholog_one2one,66.3082,89.5884
ENSCAFG00000016623,,ENSG00000155659,VSIG4,ortholog_one2one,66.2531,66.9173
ENSCAFG00000023616,,ENSG00000148290,SURF1,ortholog_one2one,66.1932,77.6667
ENSCAFG00000019765,,ENSG00000198870,STKLD1,ortholog_one2one,66.1808,66.7647
ENSCAFG00000044583,,ENSG00000177684,DEFB114,ortholog_one2one,66.1765,65.2174
ENSCAFG00000011091,,ENSG00000124343,XG,ortholog_one2one,66.1616,67.1795
ENSCAFG00000014956,,ENSG00000216490,IFI30,ortholog_one2one,66.1355,66.4
ENSCAFG00000004029,,ENSG00000161558,TMEM143,ortholog_one2one,66.1258,71.024
ENSCAFG00000019151,,ENSG00000147378,FATE1,ortholog_one2one,66.1202,66.1202
ENSCAFG00000005256,,ENSG00000102471,NDFIP2,ortholog_one2one,66.1157,71.4286
ENSCAFG00000003184,,ENSG00000011523,CEP68,ortholog_one2one,66.0904,65.6539
ENSCAFG00000012710,,ENSG00000101187,SLCO4A1,ortholog_one2one,66.0859,78.8089
ENSCAFG00000031289,,ENSG00000267508,ZNF285,ortholog_one2one,66.0819,75.7119
ENSCAFG00000019483,,ENSG00000176248,ANAPC2,ortholog_one2one,66.0542,91.8492
ENSCAFG00000003892,,ENSG00000004809,SLC22A16,ortholog_one2one,66.0441,67.4177
ENSCAFG00000048121,,ENSG00000267710,EDDM13,ortholog_one2one,66.0377,65.2174
ENSCAFG00000020172,,ENSG00000196814,MVB12B,ortholog_one2one,66.0241,85.8934
ENSCAFG00000024978,,ENSG00000125872,LRRN4,ortholog_one2one,66.015,59.3243
ENSCAFG00000011996,,ENSG00000087510,TFAP2C,ortholog_one2one,66.0,95.3333
ENSCAFG00000029230,,ENSG00000203618,GP1BB,ortholog_one2one,65.9919,79.1262
ENSCAFG00000046424,,ENSG00000179213,SIGLECL1,ortholog_one2one,65.9794,64.9746
ENSCAFG00000030289,,ENSG00000237651,C2orf74,ortholog_one2one,65.9794,65.9794
ENSCAFG00000018759,,ENSG00000056277,ZNF280C,ortholog_one2one,65.9624,76.2551
ENSCAFG00000031031,,ENSG00000149599,DUSP15,ortholog_one2one,65.9574,52.5424
ENSCAFG00000015113,,ENSG00000151552,QDPR,ortholog_one2one,65.9306,85.6557
ENSCAFG00000010945,,ENSG00000167393,PPP2R3B,ortholog_one2one,65.8993,79.6522
ENSCAFG00000032033,,ENSG00000100823,APEX1,ortholog_one2one,65.8696,95.283
ENSCAFG00000005250,,ENSG00000178473,UCN3,ortholog_one2one,65.8683,68.323
ENSCAFG00000023077,,ENSG00000214642,DEFB113,ortholog_one2one,65.8537,65.8537
ENSCAFG00000002658,,ENSG00000119899,SLC17A5,ortholog_one2one,65.8346,85.2525
ENSCAFG00000000853,,ENSG00000120436,GPR31,ortholog_one2one,65.8228,65.2038
ENSCAFG00000028871,,ENSG00000102468,HTR2A,ortholog_one2one,65.8203,71.5499
ENSCAFG00000030763,,ENSG00000124098,MIMS2,ortholog_one2one,65.8163,67.1875
ENSCAFG00000029589,,ENSG00000197487,GALP,ortholog_one2one,65.7895,64.6552
ENSCAFG00000017074,,ENSG00000179284,DAND5,ortholog_one2one,65.7895,66.1376
ENSCAFG00000018657,,ENSG00000181240,SLC25A41,ortholog_one2one,65.7315,88.6487
ENSCAFG00000049597,,ENSG00000277443,MARCKS,ortholog_one2one,65.7303,70.4819
ENSCAFG00000030197,,ENSG00000125879,OTOR,ortholog_one2one,65.7143,89.8438
ENSCAFG00000028624,,ENSG00000189299,FOXR2,ortholog_one2one,65.7143,66.5595
ENSCAFG00000005414,,ENSG00000089050,RBBP9,ortholog_one2one,65.6716,70.9677
ENSCAFG00000017423,,ENSG00000105520,PLPPR2,ortholog_one2one,65.6364,84.5433
ENSCAFG00000000832,,ENSG00000168394,TAP1,ortholog_one2one,65.625,70.1733
ENSCAFG00000024620,,ENSG00000232070,TMEM253,ortholog_one2one,65.6,75.576
ENSCAFG00000006788,,ENSG00000122033,MTIF3,ortholog_one2one,65.5914,65.8273
ENSCAFG00000006095,,ENSG00000088448,ANKRD10,ortholog_one2one,65.5773,71.6667
ENSCAFG00000019116,,ENSG00000013619,MAMLD1,ortholog_one2one,65.5405,68.0361
ENSCAFG00000004061,,ENSG00000169393,ELSPBP1,ortholog_one2one,65.5172,76.6816
ENSCAFG00000012254,,ENSG00000213903,LTB4R,ortholog_one2one,65.5087,75.0
ENSCAFG00000000423,,ENSG00000155906,RMND1,ortholog_one2one,65.4941,87.0824
ENSCAFG00000044320,,ENSG00000124444,ZNF576,ortholog_one2one,65.4822,75.8824
ENSCAFG00000018796,,ENSG00000174917,MICOS13,ortholog_one2one,65.4412,63.5714
ENSCAFG00000002900,,ENSG00000167755,KLK6,ortholog_one2one,65.4008,63.5246
ENSCAFG00000015078,,ENSG00000047662,FAM184B,ortholog_one2one,65.3874,85.1887
ENSCAFG00000046400,,ENSG00000188373,GPR15LG,ortholog_one2one,65.3846,62.963
ENSCAFG00000019893,,ENSG00000188523,CFAP77,ortholog_one2one,65.3747,79.0625
ENSCAFG00000030384,,ENSG00000118508,RAB32,ortholog_one2one,65.3659,59.5556
ENSCAFG00000011287,,ENSG00000101846,STS,ortholog_one2one,65.3295,78.2161
ENSCAFG00000019531,,ENSG00000160953,PWWP3A,ortholog_one2one,65.312,61.4754
ENSCAFG00000016710,,ENSG00000127419,TMEM175,ortholog_one2one,65.3028,79.1667
ENSCAFG00000013044,,ENSG00000182541,LIMK2,ortholog_one2one,65.2745,79.7376
ENSCAFG00000030335,,ENSG00000170542,SERPINB9,ortholog_one2one,65.2582,73.9362
ENSCAFG00000015256,,ENSG00000167483,NIBAN3,ortholog_one2one,65.2051,66.1406
ENSCAFG00000029609,,ENSG00000137038,DMAC1,ortholog_one2one,65.1786,65.1786
ENSCAFG00000043606,,ENSG00000186474,KLK12,ortholog_one2one,65.1685,68.5039
ENSCAFG00000016763,,ENSG00000182732,RGS6,ortholog_one2one,65.1568,69.3878
ENSCAFG00000019711,,ENSG00000099821,POLRMT,ortholog_one2one,65.1326,67.8862
ENSCAFG00000000899,,ENSG00000130540,SULT4A1,ortholog_one2one,65.1282,89.4366
ENSCAFG00000009723,,ENSG00000180083,WFDC11,ortholog_one2one,65.1163,64.3678
ENSCAFG00000017628,,ENSG00000214212,C19orf38,ortholog_one2one,65.1064,66.5217
ENSCAFG00000029398,,ENSG00000237452,MEIOSIN,ortholog_one2one,65.0794,64.2633
ENSCAFG00000018398,,ENSG00000170779,CDCA4,ortholog_one2one,65.0735,73.444
ENSCAFG00000006591,,ENSG00000105254,TBCB,ortholog_one2one,65.0568,81.2057
ENSCAFG00000011613,,ENSG00000166091,CMTM5,ortholog_one2one,65.0485,60.0897
ENSCAFG00000000558,,ENSG00000100312,ACR,ortholog_one2one,65.0118,65.3207
ENSCAFG00000013646,,ENSG00000100218,RSPH14,ortholog_one2one,65.0,63.5057
ENSCAFG00000013598,,ENSG00000224960,PPP4R3C,ortholog_one2one,64.9783,53.9663
ENSCAFG00000001519,,ENSG00000100368,CSF2RB,ortholog_one2one,64.9667,64.8948
ENSCAFG00000019725,,ENSG00000183186,C2CD4C,ortholog_one2one,64.9648,87.6485
ENSCAFG00000018139,,ENSG00000170948,MBD3L1,ortholog_one2one,64.9485,64.9485
ENSCAFG00000000873,,ENSG00000138944,SHISAL1,ortholog_one2one,64.9306,93.9698
ENSCAFG00000013416,,ENSG00000128654,MTX2,ortholog_one2one,64.9123,84.4106
ENSCAFG00000032487,,ENSG00000055211,GINM1,ortholog_one2one,64.9025,70.6061
ENSCAFG00000002501,,ENSG00000171487,NLRP5,ortholog_one2one,64.8862,61.75
ENSCAFG00000029352,,ENSG00000205269,TMEM170B,ortholog_one2one,64.8515,99.2424
ENSCAFG00000014632,,ENSG00000127838,PNKD,ortholog_one2one,64.8379,67.5325
ENSCAFG00000017151,,ENSG00000242732,RTL5,ortholog_one2one,64.8233,74.1652
ENSCAFG00000029461,,ENSG00000008438,PGLYRP1,ortholog_one2one,64.7959,64.7959
ENSCAFG00000042542,,ENSG00000076662,ICAM3,ortholog_one2one,64.7913,65.2651
ENSCAFG00000031611,,ENSG00000215529,EFCAB8,ortholog_one2one,64.7604,65.0621
ENSCAFG00000003987,,ENSG00000165757,JCAD,ortholog_one2one,64.7361,64.9742
ENSCAFG00000018727,,ENSG00000168461,RAB31,ortholog_one2one,64.7321,74.359
ENSCAFG00000015337,,ENSG00000130300,PLVAP,ortholog_one2one,64.7303,70.5882
ENSCAFG00000010243,,ENSG00000138175,ARL3,ortholog_one2one,64.7273,97.8022
ENSCAFG00000018946,,ENSG00000127666,TICAM1,ortholog_one2one,64.7137,68.2584
ENSCAFG00000006585,,ENSG00000132965,ALOX5AP,ortholog_one2one,64.7059,75.6881
ENSCAFG00000012693,,ENSG00000149679,CABLES2,ortholog_one2one,64.6957,77.8243
ENSCAFG00000013875,,ENSG00000168530,MYL1,ortholog_one2one,64.6552,77.3196
ENSCAFG00000019776,,ENSG00000160323,ADAMTS13,ortholog_one2one,64.6471,68.0448
ENSCAFG00000002291,,ENSG00000144214,LYG1,ortholog_one2one,64.6465,65.9794
ENSCAFG00000009617,,ENSG00000185745,IFIT1,ortholog_one2one,64.5914,69.4561
ENSCAFG00000005226,,ENSG00000108021,TASOR2,ortholog_one2one,64.5818,67.1456
ENSCAFG00000003324,,ENSG00000244617,ASPRV1,ortholog_one2one,64.5768,60.0583
ENSCAFG00000025366,,ENSG00000203942,C10orf62,ortholog_one2one,64.574,64.574
ENSCAFG00000002285,,ENSG00000115268,RPS15,ortholog_one2one,64.5669,53.9474
ENSCAFG00000012968,,ENSG00000130589,HELZ2,ortholog_one2one,64.5595,72.4802
ENSCAFG00000013342,,ENSG00000214279,SCART1,ortholog_one2one,64.557,59.591
ENSCAFG00000011982,,ENSG00000100249,C22orf31,ortholog_one2one,64.5533,77.2414
ENSCAFG00000015737,,ENSG00000122359,ANXA11,ortholog_one2one,64.5161,91.0891
ENSCAFG00000015198,,ENSG00000139946,PELI2,ortholog_one2one,64.476,86.4286
ENSCAFG00000012762,,ENSG00000100473,COCH,ortholog_one2one,64.472,84.3902
ENSCAFG00000006974,,ENSG00000196476,C20orf96,ortholog_one2one,64.4628,64.4628
ENSCAFG00000001072,,ENSG00000184530,C6orf58,ortholog_one2one,64.4377,64.2424
ENSCAFG00000020201,,ENSG00000136933,RABEPK,ortholog_one2one,64.3923,81.1828
ENSCAFG00000006742,,ENSG00000165556,CDX2,ortholog_one2one,64.3629,95.2077
ENSCAFG00000015551,,ENSG00000131351,HAUS8,ortholog_one2one,64.3541,65.6098
ENSCAFG00000002889,,ENSG00000171209,CSN3,ortholog_one2one,64.3243,65.3846
ENSCAFG00000012011,,ENSG00000101144,BMP7,ortholog_one2one,64.3185,97.4478
ENSCAFG00000017840,,ENSG00000134759,ELP2,ortholog_one2one,64.2987,79.2368
ENSCAFG00000012183,,ENSG00000101160,CTSZ,ortholog_one2one,64.2667,79.538
ENSCAFG00000019634,,ENSG00000165775,FUNDC2,ortholog_one2one,64.257,84.6561
